Sequence Number,[Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_STBD_MAG_4 Range to Node,SF_STBD_MAG_4 Easting,SF_STBD_MAG_4 Northing,Magnetic Field 30014_MAG_SFSTBD_4_883807 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30018_MAG_SFSTBD_8_883431 [nT] Value,Value Value,Value Comment,Value Comment,10003_MRU_SF_STBD Pitch,10003_MRU_SF_STBD Roll
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.17,663529.43,5987799.32,325.31,2.76,243.49,663694.15,5987563.54,50063.74,1572.00,36.63,2.61,50066.86,1318.00,883807,883431,-1.38,0.37
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.21,663529.37,5987799.41,325.31,2.76,243.49,663694.09,5987563.62,50063.77,1572.00,36.63,2.61,50066.86,1318.00,883807,883431,-1.38,0.37
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.25,663529.30,5987799.51,325.31,2.76,243.48,663694.02,5987563.72,50063.74,1572.00,36.63,2.63,50066.86,1318.00,883807,883431,-1.38,0.37
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.29,663529.23,5987799.60,325.31,2.76,243.49,663693.96,5987563.81,50063.61,1572.00,36.63,2.63,50066.68,1321.00,883807,883431,-1.38,0.37
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.38,663529.11,5987799.79,325.31,2.76,243.49,663693.83,5987564.00,50063.64,1570.00,36.63,2.60,50066.78,1318.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.42,663529.04,5987799.88,325.31,2.76,243.49,663693.77,5987564.09,50063.56,1575.00,36.63,2.60,50066.78,1318.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.46,663528.98,5987799.97,325.31,2.76,243.49,663693.71,5987564.18,50063.64,1572.00,36.63,2.60,50066.65,1318.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.50,663528.92,5987800.07,325.32,2.76,243.41,663694.58,5987565.00,50063.65,1572.00,36.63,2.60,50066.68,1321.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.54,663528.85,5987800.16,325.32,2.76,243.42,663694.52,5987565.09,50063.68,1572.00,36.63,2.62,50066.82,1321.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.62,663528.72,5987800.35,325.32,2.76,243.42,663694.39,5987565.27,50063.56,1570.00,36.63,2.62,50066.73,1318.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.66,663528.66,5987800.44,325.32,2.76,243.39,663694.31,5987565.39,50063.55,1572.00,36.63,2.58,50066.64,1318.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.70,663528.59,5987800.54,325.32,2.76,243.40,663694.25,5987565.48,50063.65,1572.00,36.63,2.58,50066.78,1318.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.74,663528.53,5987800.62,325.32,2.76,243.40,663694.19,5987565.57,50063.61,1572.00,36.63,2.69,50066.68,1321.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.82,663528.40,5987800.81,325.32,2.76,243.39,663694.06,5987565.76,50063.59,1572.00,36.63,2.69,50066.68,1321.00,883807,883431,1.38,0.92
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.86,663528.34,5987800.90,325.32,2.76,243.40,663694.00,5987565.85,50063.61,1572.00,36.63,2.61,50066.73,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.90,663528.28,5987800.99,325.32,2.76,243.40,663693.93,5987565.93,50063.50,1572.00,36.63,2.61,50066.73,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:17.95,663528.21,5987801.08,325.32,2.76,243.40,663693.87,5987566.03,50063.56,1572.00,36.63,2.61,50066.61,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.03,663528.08,5987801.27,325.33,2.77,243.39,663693.74,5987566.22,50063.68,1572.00,36.63,2.61,50066.73,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.07,663528.02,5987801.37,325.33,2.77,243.40,663693.68,5987566.31,50063.51,1572.00,36.63,2.60,50066.68,1323.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.11,663527.96,5987801.46,325.33,2.77,243.40,663693.61,5987566.41,50063.55,1572.00,36.63,2.60,50066.64,1318.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.15,663527.89,5987801.55,325.33,2.77,243.40,663693.55,5987566.50,50063.47,1572.00,36.63,2.62,50066.64,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.23,663527.76,5987801.74,325.33,2.77,243.39,663693.44,5987566.71,50063.55,1575.00,36.63,2.62,50066.50,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.27,663527.70,5987801.83,325.33,2.77,243.39,663693.38,5987566.80,50063.47,1575.00,36.63,2.59,50066.50,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.31,663527.64,5987801.92,325.33,2.77,243.40,663693.32,5987566.89,50063.56,1572.00,36.63,2.59,50066.50,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.35,663527.57,5987802.02,325.33,2.77,243.40,663693.25,5987566.98,50063.46,1572.00,36.63,2.60,50066.59,1321.00,883807,883431,0.81,0.80
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.40,663527.51,5987802.11,325.33,2.77,243.40,663693.19,5987567.08,50063.51,1572.00,36.63,2.60,50066.68,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.48,663527.38,5987802.30,325.33,2.77,243.39,663693.06,5987567.27,50063.59,1572.00,36.63,2.58,50066.56,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.51,663527.32,5987802.39,325.33,2.77,243.40,663693.00,5987567.35,50063.47,1572.00,36.63,2.58,50066.56,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.56,663527.25,5987802.48,325.33,2.77,243.40,663692.93,5987567.45,50063.50,1575.00,36.63,2.61,50066.59,1323.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.60,663527.19,5987802.57,325.33,2.77,243.40,663692.87,5987567.54,50063.47,1572.00,36.63,2.61,50066.64,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.68,663527.06,5987802.75,325.30,2.76,243.40,663692.73,5987567.71,50063.41,1572.00,36.63,2.57,50066.64,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.72,663527.00,5987802.84,325.30,2.76,243.40,663692.67,5987567.80,50063.56,1572.00,36.63,2.57,50066.64,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.76,663526.94,5987802.94,325.30,2.76,243.40,663692.61,5987567.89,50063.61,1572.00,36.63,2.59,50066.64,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.80,663526.87,5987803.03,325.30,2.76,243.41,663692.55,5987567.98,50063.59,1572.00,36.63,2.59,50066.64,1321.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.84,663526.80,5987803.13,325.30,2.76,243.40,663692.47,5987568.09,50063.51,1575.00,36.63,2.60,50066.68,1323.00,883807,883431,0.00,2.00
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.92,663526.68,5987803.31,325.30,2.76,243.40,663692.35,5987568.27,50063.50,1572.00,36.63,2.60,50066.64,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:18.96,663526.61,5987803.40,325.30,2.76,243.40,663692.29,5987568.36,50063.51,1570.00,36.63,2.60,50066.59,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.00,663526.55,5987803.49,325.30,2.76,243.39,663692.22,5987568.46,50063.68,1572.00,36.63,2.60,50066.68,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.04,663526.49,5987803.59,325.30,2.76,243.39,663692.15,5987568.55,50063.51,1570.00,36.63,2.62,50066.64,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.13,663526.36,5987803.77,325.30,2.76,243.40,663692.03,5987568.73,50063.46,1572.00,36.63,2.62,50066.61,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.18,663526.28,5987803.89,325.30,2.76,243.40,663691.95,5987568.85,50063.47,1572.00,36.63,2.59,50066.61,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.21,663526.23,5987803.96,325.30,2.76,243.40,663691.90,5987568.92,50063.50,1572.00,36.63,2.59,50066.59,1321.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.25,663526.16,5987804.05,325.25,2.76,243.39,663691.84,5987569.02,50063.51,1572.00,36.63,2.60,50066.55,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.33,663526.03,5987804.23,325.25,2.76,243.39,663691.71,5987569.21,50063.50,1572.00,36.63,2.60,50066.59,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.37,663525.97,5987804.33,325.25,2.76,243.39,663691.65,5987569.30,50063.43,1572.00,36.63,2.58,50066.59,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.41,663525.91,5987804.42,325.25,2.76,243.40,663691.59,5987569.39,50063.37,1572.00,36.63,2.58,50066.50,1323.00,883807,883431,0.24,1.17
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.45,663525.84,5987804.51,325.25,2.76,243.38,663691.51,5987569.49,50063.47,1572.00,36.63,2.58,50066.59,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.49,663525.77,5987804.61,325.25,2.76,243.39,663691.44,5987569.58,50063.47,1572.00,36.63,2.58,50066.50,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.57,663525.65,5987804.79,325.25,2.76,243.39,663691.32,5987569.76,50063.32,1572.00,36.63,2.57,50066.41,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.61,663525.59,5987804.88,325.25,2.76,243.39,663691.26,5987569.85,50063.33,1572.00,36.63,2.57,50066.55,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.66,663525.51,5987804.98,325.25,2.76,243.38,663691.18,5987569.97,50063.23,1575.00,36.63,2.59,50066.41,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.70,663525.45,5987805.07,325.25,2.76,243.38,663691.12,5987570.05,50063.38,1572.00,36.63,2.59,50066.46,1321.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.78,663525.32,5987805.25,325.25,2.76,243.39,663691.00,5987570.23,50063.28,1572.00,36.63,2.58,50066.41,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.82,663525.26,5987805.35,325.21,2.76,243.40,663690.79,5987570.22,50063.33,1572.00,36.63,2.58,50066.41,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.86,663525.20,5987805.44,325.21,2.76,243.40,663690.73,5987570.31,50063.32,1572.00,36.63,2.58,50066.50,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.90,663525.14,5987805.53,325.21,2.76,243.40,663690.67,5987570.40,50063.38,1572.00,36.63,2.58,50066.47,1323.00,883807,883431,0.28,0.36
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:19.94,663525.07,5987805.62,325.21,2.76,243.40,663690.60,5987570.49,50063.41,1575.00,36.63,2.58,50066.50,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.02,663524.94,5987805.81,325.21,2.76,243.39,663690.46,5987570.68,50063.38,1572.00,36.63,2.58,50066.46,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.06,663524.88,5987805.89,325.21,2.76,243.39,663690.40,5987570.77,50063.37,1572.00,36.63,2.56,50066.50,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.10,663524.81,5987805.99,325.21,2.76,243.40,663690.34,5987570.86,50063.38,1572.00,36.63,2.56,50066.46,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.15,663524.74,5987806.09,325.21,2.76,243.40,663690.27,5987570.96,50063.37,1575.00,36.63,2.54,50066.46,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.22,663524.62,5987806.27,325.21,2.76,243.40,663690.15,5987571.14,50063.33,1572.00,36.63,2.54,50066.46,1321.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.26,663524.55,5987806.36,325.21,2.76,243.40,663690.08,5987571.22,50063.41,1572.00,36.63,2.56,50066.46,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.31,663524.49,5987806.45,325.21,2.76,243.40,663690.02,5987571.32,50063.38,1575.00,36.63,2.56,50066.46,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.35,663524.42,5987806.54,325.21,2.76,243.40,663689.95,5987571.41,50063.37,1572.00,36.63,2.56,50066.50,1323.00,883807,883431,-1.06,0.69
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.44,663524.28,5987806.75,325.21,2.76,243.41,663689.81,5987571.61,50063.38,1572.00,36.63,2.56,50066.46,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.47,663524.23,5987806.82,325.17,2.76,243.40,663689.76,5987571.69,50063.37,1572.00,36.63,2.54,50066.46,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.51,663524.17,5987806.91,325.17,2.76,243.40,663689.70,5987571.78,50063.38,1572.00,36.63,2.54,50066.46,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.55,663524.11,5987807.00,325.17,2.76,243.40,663689.64,5987571.87,50063.41,1572.00,36.63,2.57,50066.46,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.59,663524.04,5987807.10,325.17,2.76,243.40,663689.57,5987571.96,50063.33,1570.00,36.63,2.57,50066.46,1321.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.67,663523.91,5987807.29,325.17,2.76,243.40,663689.44,5987572.16,50063.32,1572.00,36.63,2.57,50066.50,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.71,663523.85,5987807.38,325.17,2.76,243.40,663689.37,5987572.25,50063.38,1572.00,36.63,2.57,50066.47,1321.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.75,663523.78,5987807.47,325.17,2.76,243.40,663689.31,5987572.34,50063.41,1572.00,36.63,2.55,50066.50,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.79,663523.71,5987807.57,325.17,2.76,243.37,663689.22,5987572.46,50063.38,1575.00,36.63,2.55,50066.50,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.88,663523.59,5987807.75,325.17,2.76,243.38,663689.10,5987572.64,50063.32,1572.00,36.63,2.55,50066.50,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.92,663523.51,5987807.86,325.17,2.76,243.38,663689.03,5987572.74,50063.33,1572.00,36.63,2.55,50066.50,1323.00,883807,883431,1.29,1.32
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:20.96,663523.46,5987807.94,325.17,2.76,243.38,663688.97,5987572.82,50063.46,1572.00,36.63,2.54,50066.55,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.00,663523.39,5987808.03,325.19,2.77,243.37,663688.90,5987572.92,50063.47,1572.00,36.63,2.54,50066.55,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.08,663523.26,5987808.22,325.19,2.77,243.38,663688.77,5987573.10,50063.43,1572.00,36.63,2.55,50066.55,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.13,663523.19,5987808.33,325.19,2.77,243.38,663688.70,5987573.21,50063.41,1572.00,36.63,2.55,50066.55,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.16,663523.13,5987808.41,325.19,2.77,243.38,663688.65,5987573.29,50063.32,1572.00,36.63,2.56,50066.55,1323.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.20,663523.07,5987808.49,325.19,2.77,243.38,663688.59,5987573.38,50063.38,1572.00,36.63,2.56,50066.46,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.24,663523.01,5987808.59,325.19,2.77,243.38,663688.53,5987573.47,50063.32,1572.00,36.63,2.55,50066.41,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.32,663522.88,5987808.77,325.19,2.77,243.38,663688.39,5987573.66,50063.43,1575.00,36.63,2.55,50066.50,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.36,663522.82,5987808.86,325.19,2.77,243.38,663688.33,5987573.74,50063.20,1575.00,36.63,2.57,50066.41,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.40,663522.75,5987808.95,325.19,2.77,243.39,663688.27,5987573.83,50063.32,1572.00,36.68,2.57,50066.41,1321.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.45,663522.68,5987809.06,325.19,2.77,243.38,663688.19,5987573.94,50063.29,1572.00,36.68,2.57,50066.37,1323.00,883807,883431,0.81,1.15
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.53,663522.56,5987809.23,325.19,2.77,243.38,663688.07,5987574.11,50063.32,1572.00,36.68,2.57,50066.44,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.57,663522.50,5987809.32,325.19,2.77,243.39,663688.02,5987574.20,50063.33,1572.00,36.68,2.55,50066.44,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.61,663522.43,5987809.42,325.24,2.77,243.37,663687.94,5987574.31,50063.32,1572.00,36.68,2.55,50066.51,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.65,663522.37,5987809.51,325.24,2.77,243.37,663687.87,5987574.40,50063.33,1572.00,36.68,2.55,50066.50,1323.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.69,663522.31,5987809.60,325.24,2.77,243.37,663687.81,5987574.49,50063.37,1572.00,36.68,2.55,50066.46,1323.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.77,663522.18,5987809.79,325.24,2.77,243.37,663687.68,5987574.68,50063.29,1572.00,36.68,2.55,50066.41,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.81,663522.11,5987809.88,325.24,2.77,243.30,663686.90,5987574.38,50063.28,1572.00,36.68,2.55,50066.41,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.85,663522.05,5987809.97,325.24,2.77,243.30,663686.84,5987574.47,50063.29,1570.00,36.68,2.56,50066.41,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.89,663521.98,5987810.06,325.24,2.77,243.30,663686.78,5987574.57,50063.32,1572.00,36.68,2.56,50066.55,1321.00,883807,883431,0.33,1.78
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:21.97,663521.85,5987810.25,325.24,2.77,243.30,663686.65,5987574.75,50063.38,1575.00,36.68,2.56,50066.50,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.01,663521.79,5987810.34,325.24,2.77,243.30,663686.58,5987574.84,50063.41,1572.00,36.68,2.56,50066.46,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.06,663521.72,5987810.43,325.24,2.77,243.30,663686.52,5987574.93,50063.43,1572.00,36.68,2.58,50066.55,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.09,663521.66,5987810.52,325.24,2.77,243.30,663686.46,5987575.02,50063.19,1572.00,36.68,2.58,50066.55,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.18,663521.53,5987810.71,325.24,2.77,243.30,663686.33,5987575.21,50063.29,1572.00,36.68,2.60,50066.41,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.22,663521.47,5987810.80,325.24,2.77,243.30,663686.26,5987575.31,50063.28,1572.00,36.68,2.60,50066.41,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.26,663521.41,5987810.89,325.24,2.77,243.30,663686.20,5987575.39,50063.33,1572.00,36.68,2.56,50066.46,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.30,663521.34,5987810.99,325.25,2.77,243.31,663686.12,5987575.47,50063.32,1572.00,36.68,2.56,50066.41,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.34,663521.28,5987811.08,325.25,2.77,243.31,663686.06,5987575.56,50063.43,1570.00,36.68,2.56,50066.55,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.43,663521.13,5987811.29,325.25,2.77,243.31,663685.90,5987575.77,50063.23,1577.00,36.68,2.56,50066.46,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.46,663521.08,5987811.35,325.25,2.77,243.32,663685.87,5987575.83,50063.43,1572.00,36.68,2.56,50066.46,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.50,663521.02,5987811.45,325.25,2.77,243.31,663685.80,5987575.92,50063.50,1575.00,36.68,2.56,50066.50,1321.00,883807,883431,-0.49,1.34
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.54,663520.95,5987811.54,325.25,2.77,243.31,663685.73,5987576.02,50063.47,1572.00,36.68,2.56,50066.64,1318.00,883807,883431,1.13,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.63,663520.82,5987811.73,325.25,2.77,243.32,663685.61,5987576.20,50063.46,1572.00,36.68,2.56,50066.59,1321.00,883807,883431,1.13,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.66,663520.76,5987811.82,325.25,2.77,243.32,663685.55,5987576.29,50063.43,1572.00,36.68,2.55,50066.59,1321.00,883807,883431,1.13,-0.44
0014-,DDB_B10_P05_IC_SFSTBD_GRAD_4,28/06/2026,03:12:22.71,663520.70,5987811.91,325.25,2.77,243.32,663685.48,5987576.38,50063.41,1575.00,36.68,2.55,50066.50,1321.00,883807,883431,1.13,-0.44
