Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_2 Range to Node,SF_Port_MAG_2 Easting,SF_Port_MAG_2 Northing,Magnetic Field 30002_MAG_SFPort_2_883430 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.40,661868.83,5990571.47,339.94,2.65,197.23,661943.03,5990341.52,50043.68,1279.00,38.09,2.38,50037.87,1270.00,883430,883768,2.90,0.33
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.44,661868.79,5990571.57,339.94,2.65,197.23,661942.97,5990341.62,50043.68,1279.00,38.09,2.38,50037.87,1270.00,883430,883768,2.90,0.33
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.52,661868.72,5990571.77,339.94,2.65,197.23,661942.90,5990341.82,50043.77,1279.00,38.03,2.42,50037.87,1272.00,883430,883768,2.90,0.33
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.56,661868.68,5990571.87,339.94,2.65,197.23,661942.87,5990341.92,50044.00,1279.00,38.09,2.42,50038.06,1272.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.61,661868.64,5990571.98,339.95,2.65,197.24,661942.82,5990342.02,50043.95,1279.00,38.03,2.42,50037.96,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.64,661868.61,5990572.08,339.95,2.65,197.24,661942.79,5990342.11,50043.97,1279.00,38.09,2.42,50038.06,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.73,661868.53,5990572.28,339.95,2.65,197.24,661942.72,5990342.31,50044.04,1279.00,38.03,2.45,50038.19,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.77,661868.50,5990572.38,339.95,2.65,197.24,661942.68,5990342.41,50043.95,1277.00,38.03,2.45,50038.06,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.81,661868.46,5990572.48,339.95,2.65,197.22,661942.64,5990342.53,50044.13,1279.00,38.03,2.45,50038.15,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.85,661868.42,5990572.58,339.95,2.65,197.22,661942.60,5990342.63,50044.18,1279.00,38.03,2.44,50038.10,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.90,661868.37,5990572.71,339.95,2.65,197.22,661942.55,5990342.77,50044.18,1279.00,38.03,2.44,50038.10,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:10.97,661868.31,5990572.88,339.95,2.65,197.23,661942.49,5990342.93,50044.18,1282.00,38.03,2.46,50038.21,1270.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.03,661868.25,5990573.03,339.95,2.65,197.22,661942.43,5990343.09,50044.33,1282.00,37.99,2.46,50038.37,1267.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.05,661868.23,5990573.09,339.95,2.65,197.22,661942.41,5990343.14,50044.32,1279.00,38.03,2.44,50038.33,1267.00,883430,883768,4.24,-1.10
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.09,661868.20,5990573.19,339.95,2.65,197.23,661942.38,5990343.24,50044.41,1279.00,37.99,2.44,50038.33,1267.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.17,661868.12,5990573.39,339.95,2.65,197.23,661942.31,5990343.44,50044.36,1282.00,38.03,2.50,50038.37,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.21,661868.09,5990573.49,339.95,2.65,197.23,661942.27,5990343.54,50044.36,1279.00,37.95,2.50,50038.46,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.26,661868.05,5990573.60,339.94,2.65,197.22,661942.22,5990343.65,50044.42,1279.00,37.99,2.49,50038.42,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.30,661868.01,5990573.70,339.94,2.65,197.23,661942.19,5990343.75,50044.45,1279.00,37.99,2.49,50038.39,1262.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.34,661867.98,5990573.80,339.94,2.65,197.23,661942.15,5990343.85,50044.50,1277.00,37.99,2.49,50038.39,1262.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.42,661867.90,5990574.00,339.94,2.65,197.23,661942.08,5990344.05,50044.27,1279.00,37.99,2.50,50038.33,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.46,661867.87,5990574.11,339.94,2.65,197.18,661942.02,5990344.20,50044.27,1279.00,37.99,2.50,50038.37,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.50,661867.83,5990574.21,339.94,2.65,197.18,661941.98,5990344.30,50044.38,1277.00,37.95,2.50,50038.42,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.54,661867.79,5990574.31,339.94,2.65,197.18,661941.95,5990344.41,50044.36,1279.00,37.99,2.50,50038.42,1265.00,883430,883768,7.33,-0.53
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.62,661867.72,5990574.52,339.94,2.65,197.18,661941.87,5990344.61,50044.36,1277.00,37.95,2.52,50038.37,1265.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.66,661867.68,5990574.62,339.94,2.65,197.18,661941.84,5990344.71,50044.32,1279.00,37.99,2.52,50038.33,1267.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.70,661867.65,5990574.72,339.94,2.65,197.19,661941.80,5990344.81,50044.32,1279.00,37.95,2.52,50038.39,1267.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.75,661867.61,5990574.83,339.94,2.65,197.19,661941.76,5990344.91,50044.33,1277.00,37.95,2.56,50038.39,1267.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.82,661867.54,5990575.03,339.98,2.65,197.28,661941.72,5990345.02,50044.41,1282.00,37.95,2.52,50038.37,1270.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.86,661867.50,5990575.13,339.98,2.65,197.28,661941.68,5990345.12,50044.27,1279.00,37.95,2.52,50038.24,1267.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.93,661867.44,5990575.29,339.98,2.65,197.29,661941.62,5990345.28,50044.22,1279.00,37.95,2.52,50038.28,1270.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.97,661867.40,5990575.39,339.98,2.65,197.29,661941.59,5990345.38,50044.13,1282.00,37.95,2.55,50038.24,1270.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:11.99,661867.39,5990575.44,339.98,2.65,197.29,661941.57,5990345.43,50044.36,1282.00,37.88,2.55,50038.24,1270.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.07,661867.31,5990575.64,339.98,2.65,197.29,661941.50,5990345.62,50044.24,1282.00,37.95,2.52,50038.24,1270.00,883430,883768,0.52,-1.06
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.11,661867.28,5990575.74,339.98,2.65,197.29,661941.46,5990345.72,50044.22,1282.00,37.88,2.52,50038.21,1267.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.15,661867.24,5990575.84,339.98,2.65,197.29,661941.42,5990345.83,50044.18,1282.00,37.95,2.55,50038.24,1270.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.19,661867.20,5990575.94,339.98,2.65,197.30,661941.39,5990345.93,50044.09,1282.00,37.88,2.55,50038.24,1270.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.27,661867.13,5990576.15,339.98,2.65,197.30,661941.31,5990346.13,50044.22,1279.00,37.95,2.57,50038.37,1267.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.31,661867.09,5990576.24,339.98,2.65,197.30,661941.28,5990346.22,50044.13,1279.00,37.88,2.57,50038.19,1270.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.35,661867.06,5990576.35,339.98,2.65,197.21,661941.50,5990346.51,50044.06,1279.00,37.88,2.59,50038.10,1270.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.39,661867.02,5990576.45,339.98,2.65,197.21,661941.47,5990346.61,50043.95,1279.00,37.88,2.59,50038.15,1267.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.48,661866.95,5990576.66,340.00,2.66,197.19,661941.39,5990346.84,50044.00,1282.00,37.88,2.58,50038.10,1272.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.52,661866.91,5990576.76,340.00,2.66,197.19,661941.35,5990346.95,50044.04,1279.00,37.84,2.59,50038.21,1270.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.57,661866.87,5990576.89,340.00,2.66,197.19,661941.31,5990347.07,50044.00,1279.00,37.88,2.59,50038.06,1270.00,883430,883768,2.93,-0.49
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.60,661866.84,5990576.96,340.00,2.66,197.19,661941.28,5990347.15,50044.00,1279.00,37.84,2.59,50038.06,1272.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.64,661866.80,5990577.07,340.00,2.66,197.19,661941.24,5990347.24,50043.95,1282.00,37.88,2.61,50038.06,1272.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.72,661866.73,5990577.27,340.00,2.66,197.20,661941.17,5990347.44,50043.91,1282.00,37.84,2.61,50038.06,1272.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.76,661866.69,5990577.36,340.00,2.66,197.20,661941.13,5990347.54,50044.00,1282.00,37.84,2.61,50038.19,1272.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.80,661866.66,5990577.47,340.00,2.66,197.21,661941.09,5990347.63,50043.92,1284.00,37.84,2.61,50038.06,1274.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.84,661866.62,5990577.57,340.00,2.66,197.21,661941.05,5990347.74,50043.82,1282.00,37.88,2.63,50038.06,1274.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.94,661866.53,5990577.82,340.00,2.66,197.21,661940.96,5990347.98,50043.77,1284.00,37.84,2.61,50037.92,1274.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:12.99,661866.49,5990577.93,340.00,2.66,197.21,661940.93,5990348.09,50043.73,1284.00,37.88,2.61,50037.92,1274.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.01,661866.47,5990577.98,340.00,2.66,197.21,661940.91,5990348.14,50043.86,1282.00,37.84,2.61,50038.06,1274.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.05,661866.44,5990578.08,340.02,2.65,197.21,661940.87,5990348.23,50044.00,1284.00,37.84,2.61,50038.06,1277.00,883430,883768,2.62,0.73
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.13,661866.36,5990578.28,340.02,2.65,197.22,661940.80,5990348.44,50043.77,1282.00,37.84,2.65,50037.89,1277.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.17,661866.33,5990578.38,340.02,2.65,197.22,661940.76,5990348.54,50043.73,1284.00,37.84,2.65,50037.83,1277.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.21,661866.29,5990578.48,340.02,2.65,197.22,661940.73,5990348.64,50043.64,1282.00,37.78,2.65,50037.83,1279.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.25,661866.26,5990578.59,340.02,2.65,197.22,661940.70,5990348.74,50043.73,1282.00,37.84,2.64,50037.87,1279.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.29,661866.22,5990578.69,340.02,2.65,197.22,661940.66,5990348.84,50043.68,1282.00,37.84,2.64,50037.87,1279.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.37,661866.15,5990578.89,340.02,2.65,197.22,661940.59,5990349.04,50043.59,1284.00,37.84,2.64,50037.69,1282.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.41,661866.11,5990578.99,340.02,2.65,197.22,661940.56,5990349.14,50043.43,1282.00,37.78,2.64,50037.60,1284.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.45,661866.08,5990579.10,340.02,2.65,197.25,661940.52,5990349.22,50043.46,1284.00,37.84,2.64,50037.65,1284.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.49,661866.04,5990579.20,340.02,2.65,197.25,661940.48,5990349.32,50043.59,1282.00,37.78,2.64,50037.78,1284.00,883430,883768,0.61,1.70
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.59,661865.95,5990579.45,340.02,2.65,197.25,661940.39,5990349.57,50043.59,1284.00,37.78,2.66,50037.69,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.61,661865.93,5990579.50,340.04,2.65,197.25,661940.37,5990349.62,50043.46,1284.00,37.78,2.66,50037.60,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.66,661865.89,5990579.60,340.04,2.65,197.25,661940.33,5990349.73,50043.41,1284.00,37.84,2.65,50037.56,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.70,661865.86,5990579.70,340.04,2.65,197.25,661940.30,5990349.83,50043.32,1287.00,37.78,2.65,50037.60,1287.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.74,661865.82,5990579.80,340.04,2.65,197.25,661940.26,5990349.93,50043.32,1284.00,37.78,2.64,50037.60,1287.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.82,661865.75,5990580.01,340.04,2.65,197.25,661940.20,5990350.13,50043.41,1287.00,37.78,2.64,50037.56,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.86,661865.71,5990580.11,340.04,2.65,197.25,661940.17,5990350.23,50043.36,1287.00,37.78,2.64,50037.56,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.90,661865.68,5990580.21,340.04,2.65,197.25,661940.13,5990350.33,50043.32,1287.00,37.78,2.64,50037.51,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:13.94,661865.63,5990580.32,340.04,2.65,197.26,661940.09,5990350.44,50043.18,1284.00,37.78,2.65,50037.51,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.02,661865.57,5990580.51,340.04,2.65,197.25,661940.02,5990350.64,50043.23,1287.00,37.74,2.67,50037.51,1287.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.06,661865.53,5990580.62,340.04,2.65,197.25,661939.98,5990350.74,50043.32,1284.00,37.84,2.67,50037.51,1284.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.10,661865.49,5990580.72,340.04,2.65,197.26,661939.95,5990350.84,50043.27,1284.00,37.74,2.67,50037.51,1287.00,883430,883768,0.58,-0.29
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.14,661865.46,5990580.82,340.04,2.65,197.26,661939.91,5990350.94,50043.23,1284.00,37.84,2.65,50037.51,1287.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.23,661865.38,5990581.02,340.04,2.65,197.26,661939.84,5990351.14,50043.09,1284.00,37.78,2.68,50037.38,1287.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.26,661865.35,5990581.12,340.07,2.65,197.26,661939.80,5990351.24,50043.14,1284.00,37.78,2.68,50037.38,1287.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.31,661865.31,5990581.23,340.07,2.65,197.26,661939.76,5990351.34,50043.18,1284.00,37.74,2.68,50037.42,1289.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.35,661865.28,5990581.33,340.07,2.65,197.26,661939.72,5990351.44,50043.14,1284.00,37.78,2.69,50037.33,1289.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.39,661865.24,5990581.43,340.07,2.65,197.26,661939.69,5990351.54,50043.09,1282.00,37.74,2.69,50037.33,1289.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.47,661865.16,5990581.64,340.07,2.65,197.26,661939.70,5990351.78,50043.05,1284.00,37.78,2.68,50037.33,1292.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.51,661865.13,5990581.73,340.07,2.65,197.26,661939.66,5990351.87,50043.14,1284.00,37.74,2.68,50037.47,1292.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.55,661865.09,5990581.83,340.07,2.65,197.27,661939.63,5990351.97,50043.18,1284.00,37.78,2.68,50037.36,1292.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.62,661865.03,5990582.01,340.07,2.65,197.27,661939.56,5990352.15,50043.09,1287.00,37.74,2.68,50037.33,1294.00,883430,883768,2.39,-0.07
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.67,661864.98,5990582.14,340.07,2.65,197.26,661939.52,5990352.28,50042.94,1287.00,37.74,2.68,50037.24,1294.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.71,661864.95,5990582.24,340.07,2.65,197.26,661939.48,5990352.38,50042.82,1287.00,37.74,2.68,50037.20,1294.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.75,661864.91,5990582.34,340.07,2.65,197.26,661939.44,5990352.48,50043.00,1287.00,37.78,2.68,50037.29,1296.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.80,661864.88,5990582.44,340.10,2.65,197.28,661939.42,5990352.56,50042.96,1287.00,37.74,2.68,50037.20,1294.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.84,661864.84,5990582.55,340.10,2.65,197.29,661939.38,5990352.67,50042.73,1287.00,37.78,2.66,50037.20,1294.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.93,661864.76,5990582.78,340.10,2.65,197.29,661939.30,5990352.89,50042.64,1287.00,37.74,2.69,50037.01,1296.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:14.97,661864.72,5990582.88,340.10,2.65,197.29,661939.26,5990352.99,50042.73,1287.00,37.78,2.69,50037.01,1296.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.00,661864.69,5990582.95,340.10,2.65,197.28,661939.22,5990353.07,50042.64,1287.00,37.74,2.69,50037.06,1296.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.04,661864.65,5990583.05,340.10,2.65,197.28,661939.19,5990353.17,50042.69,1287.00,37.78,2.71,50037.06,1296.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.13,661864.57,5990583.28,340.10,2.65,197.29,661939.11,5990353.39,50042.60,1287.00,37.78,2.72,50036.83,1299.00,883430,883768,-0.68,0.37
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.16,661864.54,5990583.35,340.10,2.65,197.29,661939.09,5990353.47,50042.42,1284.00,37.78,2.72,50036.91,1296.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.20,661864.51,5990583.45,340.10,2.65,197.29,661939.05,5990353.57,50042.40,1287.00,37.74,2.72,50036.79,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.24,661864.47,5990583.56,340.10,2.65,197.28,661939.01,5990353.69,50042.32,1284.00,37.78,2.68,50036.79,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.32,661864.40,5990583.76,340.10,2.65,197.29,661938.94,5990353.88,50042.37,1287.00,37.74,2.69,50036.79,1296.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.36,661864.36,5990583.86,340.10,2.65,197.29,661938.90,5990353.98,50042.32,1284.00,37.78,2.69,50036.70,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.41,661864.33,5990583.97,340.10,2.65,197.29,661938.87,5990354.08,50042.14,1284.00,37.74,2.69,50036.70,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.45,661864.29,5990584.07,340.13,2.65,197.29,661938.86,5990354.19,50042.17,1287.00,37.78,2.68,50036.65,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.49,661864.25,5990584.17,340.13,2.65,197.29,661938.82,5990354.30,50042.19,1284.00,37.74,2.68,50036.65,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.57,661864.18,5990584.37,340.13,2.65,197.30,661938.76,5990354.49,50042.32,1284.00,37.78,2.65,50036.74,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.65,661864.10,5990584.58,340.13,2.65,197.29,661938.67,5990354.71,50042.05,1284.00,37.78,2.68,50036.52,1299.00,883430,883768,-2.95,-3.81
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.69,661864.07,5990584.68,340.13,2.65,197.29,661938.64,5990354.81,50042.01,1287.00,37.74,2.68,50036.52,1299.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.77,661863.99,5990584.88,340.13,2.65,197.29,661938.57,5990355.01,50042.04,1284.00,37.78,2.65,50036.56,1301.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.81,661863.95,5990584.98,340.13,2.65,197.28,661938.52,5990355.12,50042.19,1284.00,37.78,2.65,50036.61,1301.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.85,661863.92,5990585.08,340.13,2.65,197.28,661938.48,5990355.22,50042.05,1287.00,37.78,2.65,50036.50,1304.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.89,661863.88,5990585.19,340.13,2.65,197.28,661938.45,5990355.32,50041.87,1287.00,37.78,2.66,50036.38,1301.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:15.99,661863.80,5990585.42,340.15,2.65,197.27,661938.32,5990355.55,50041.90,1287.00,37.84,2.66,50036.38,1301.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:16.02,661863.77,5990585.49,340.15,2.65,197.27,661938.30,5990355.62,50041.96,1287.00,37.74,2.66,50036.43,1301.00,883430,883768,-1.73,0.66
0014-,DDB_B10_P15_IC_SFpt_GRAD_2,28/06/2026,03:32:16.06,661863.74,5990585.59,340.15,2.65,197.27,661938.26,5990355.72,50041.96,1287.00,37.84,2.66,50036.47,1301.00,883430,883768,-1.73,0.66
