Sequence Number,[3rd Mainline] Name,Date,Time,Ievoli_Cobal CoG Easting,Ievoli_Cobal CoG Northing,Ievoli_Cobal CoG COG,Ievoli_Cobal CoG SOG,SF_Port_MAG_1 Range to Node,SF_Port_MAG_1 Easting,SF_Port_MAG_1 Northing,Magnetic Field 30001_MAG_SFPort_1_883758 [nT] Value,Value Value,Depth Value,Altitude Value,Magnetic Field 30005_MAG_SFPort_5_883768 [nT] Value,Value Value,Value Comment,Value Comment,10002_MRU_SF_Port Pitch,10002_MRU_SF_Port Roll
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:29.75,667660.57,5982596.66,326.52,2.80,197.83,667775.12,5982383.23,50012.18,1370.00,31.89,2.50,50004.93,1306.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:29.84,667660.44,5982596.84,326.49,2.80,197.84,667774.99,5982383.41,50012.11,1370.00,31.89,2.50,50004.89,1309.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:29.88,667660.38,5982596.94,326.49,2.80,197.84,667774.93,5982383.50,50012.00,1372.00,31.89,2.50,50004.82,1309.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:29.92,667660.32,5982597.03,326.49,2.80,197.84,667774.87,5982383.59,50012.07,1370.00,31.89,2.49,50004.82,1309.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:29.96,667660.25,5982597.13,326.49,2.80,197.85,667774.81,5982383.69,50012.05,1370.00,31.99,2.49,50004.82,1309.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.04,667660.12,5982597.32,326.49,2.80,197.84,667774.68,5982383.88,50011.98,1372.00,31.99,2.48,50004.68,1306.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.09,667660.05,5982597.43,326.49,2.80,197.85,667774.60,5982384.00,50011.87,1370.00,31.99,2.48,50004.75,1309.00,883758,883768,-5.22,-0.68
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.12,667660.00,5982597.51,326.49,2.80,197.85,667774.55,5982384.07,50011.89,1372.00,31.99,2.47,50004.75,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.16,667659.93,5982597.61,326.49,2.80,197.85,667774.49,5982384.16,50011.87,1370.00,31.99,2.47,50004.61,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.24,667659.80,5982597.80,326.49,2.80,197.84,667774.35,5982384.36,50011.84,1370.00,31.99,2.46,50004.63,1311.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.29,667659.73,5982597.90,326.49,2.80,197.85,667774.29,5982384.46,50011.82,1370.00,31.99,2.46,50004.52,1311.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.32,667659.68,5982597.99,326.49,2.80,197.85,667774.23,5982384.54,50011.75,1367.00,31.99,2.48,50004.52,1311.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.36,667659.62,5982598.08,326.49,2.80,197.85,667774.17,5982384.63,50011.60,1367.00,31.99,2.48,50004.48,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.41,667659.55,5982598.18,326.49,2.80,197.85,667774.11,5982384.73,50011.57,1367.00,31.99,2.44,50004.39,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.49,667659.42,5982598.37,326.52,2.80,197.85,667773.97,5982384.92,50011.55,1370.00,31.99,2.44,50004.32,1306.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.53,667659.35,5982598.47,326.52,2.80,197.85,667773.90,5982385.02,50011.53,1370.00,31.99,2.45,50004.34,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.57,667659.30,5982598.55,326.52,2.80,197.85,667773.85,5982385.10,50011.51,1367.00,32.04,2.45,50004.34,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.61,667659.23,5982598.65,326.52,2.80,197.85,667773.78,5982385.21,50011.35,1370.00,32.04,2.42,50004.25,1309.00,883758,883768,-4.57,0.09
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.69,667659.11,5982598.85,326.52,2.80,197.85,667773.66,5982385.40,50011.42,1370.00,32.04,2.42,50004.12,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.73,667659.04,5982598.94,326.52,2.80,197.85,667773.60,5982385.49,50011.46,1370.00,32.04,2.44,50004.21,1311.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.77,667658.98,5982599.04,326.52,2.80,197.85,667773.54,5982385.59,50011.39,1367.00,32.04,2.44,50004.21,1311.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.81,667658.92,5982599.13,326.52,2.80,197.85,667773.47,5982385.69,50011.42,1367.00,32.04,2.41,50004.21,1311.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.89,667658.80,5982599.32,326.52,2.80,197.85,667773.35,5982385.87,50011.30,1367.00,32.04,2.41,50004.12,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.93,667658.73,5982599.42,326.52,2.80,197.86,667773.29,5982385.96,50011.33,1367.00,32.04,2.40,50004.12,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:30.97,667658.67,5982599.52,326.62,2.80,197.85,667773.23,5982386.07,50011.39,1370.00,32.04,2.40,50004.16,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.01,667658.61,5982599.61,326.62,2.80,197.85,667773.17,5982386.17,50011.42,1370.00,32.04,2.38,50004.16,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.06,667658.55,5982599.71,326.62,2.80,197.86,667773.11,5982386.26,50011.42,1370.00,32.04,2.38,50004.16,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.14,667658.42,5982599.90,326.62,2.80,197.86,667772.98,5982386.45,50011.25,1372.00,32.10,2.39,50004.14,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.18,667658.36,5982599.99,326.62,2.80,197.86,667772.92,5982386.54,50011.33,1370.00,32.10,2.39,50004.14,1309.00,883758,883768,-5.64,-0.31
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.22,667658.30,5982600.09,326.62,2.80,197.85,667772.86,5982386.64,50011.30,1370.00,32.10,2.37,50004.12,1309.00,883758,883768,-2.19,0.92
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.26,667658.24,5982600.19,326.62,2.80,197.86,667772.80,5982386.74,50011.37,1370.00,32.10,2.37,50004.12,1309.00,883758,883768,-2.19,0.92
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.34,667658.11,5982600.38,326.62,2.80,197.86,667772.67,5982386.92,50011.24,1370.00,32.10,2.35,50004.07,1309.00,883758,883768,-2.19,0.92
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.38,667658.05,5982600.47,326.62,2.80,197.87,667772.61,5982387.02,50011.25,1367.00,32.10,2.35,50004.03,1309.00,883758,883768,-2.19,0.92
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.42,667657.99,5982600.57,326.62,2.80,197.85,667772.54,5982387.12,50011.19,1370.00,32.10,2.34,50004.03,1309.00,883758,883768,-2.19,0.92
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.46,667657.93,5982600.67,326.62,2.80,197.85,667772.48,5982387.22,50011.30,1370.00,32.10,2.34,50004.09,1309.00,883758,883768,-2.19,0.92
0014-,DDB_B10_P15_IC_SFpt_GRAD_1,28/06/2026,02:31:31.54,667657.80,5982600.86,326.62,2.80,197.86,667772.35,5982387.40,50011.28,1370.00,32.10,2.33,50004.07,1309.00,883758,883768,-2.19,0.92
